Precinct,race,Registered,Dem,GOP,Ind,d_pct,agg_d_pct,good_precinct,turnout
21013C103,house087,780,161,113,0,0.5875912408759124,0.5149700598802395,TRUE,0.35128205128205126
21013C104,house087,1075,230,145,0,0.6133333333333333,0.5149700598802395,TRUE,0.3488372093023256
21013C105,house087,1325,305,214,0,0.5876685934489403,0.5149700598802395,TRUE,0.39169811320754716
21013D101,house087,593,137,91,0,0.6008771929824561,0.5149700598802395,TRUE,0.3844856661045531
21013D102,house087,1182,213,153,0,0.5819672131147541,0.5149700598802395,TRUE,0.3096446700507614
21013D103,house087,688,194,113,0,0.6319218241042345,0.5149700598802395,TRUE,0.44622093023255816
21013D104,house087,565,122,59,0,0.6740331491712708,0.5149700598802395,TRUE,0.32035398230088497
21013D105,house087,564,129,133,0,0.49236641221374045,0.5149700598802395,FALSE,0.4645390070921986
21013D106,house087,931,254,159,0,0.6150121065375302,0.5149700598802395,TRUE,0.44360902255639095
21013E101,house087,889,298,183,0,0.6195426195426196,0.5149700598802395,TRUE,0.5410573678290214
21013E102,house087,444,151,102,0,0.5968379446640316,0.5149700598802395,TRUE,0.5698198198198198
21013E103,house087,655,202,132,0,0.6047904191616766,0.5149700598802395,TRUE,0.5099236641221374
21013E104,house087,768,217,155,0,0.5833333333333334,0.5149700598802395,TRUE,0.484375
21013E105,house087,687,191,132,0,0.5913312693498453,0.5149700598802395,TRUE,0.47016011644832606
21013E106,house087,744,173,200,0,0.46380697050938335,0.5149700598802395,FALSE,0.5013440860215054
21015B126,house061,1281,170,616,0,0.21628498727735368,0.2439012394255361,FALSE,0.6135831381733021
21017B101,house072,1123,315,291,0,0.5198019801980198,0.5424755919649871,FALSE,0.5396260017809439
21017B103,house072,807,212,161,0,0.5683646112600537,0.5424755919649871,TRUE,0.46220570012391576
21017C101,house072,706,205,213,0,0.4904306220095694,0.5424755919649871,FALSE,0.5920679886685553
21017C102,house072,284,90,103,0,0.46632124352331605,0.5424755919649871,FALSE,0.6795774647887324
21017C103,house072,1046,292,189,0,0.6070686070686071,0.5424755919649871,TRUE,0.4598470363288719
21017D101,house072,1176,354,310,0,0.5331325301204819,0.5424755919649871,FALSE,0.564625850340136
21017D103,house072,714,220,181,0,0.5486284289276808,0.5424755919649871,TRUE,0.561624649859944
21017E101,house072,982,309,363,0,0.45982142857142855,0.5424755919649871,FALSE,0.6843177189409368
21017E103,house072,1022,291,240,0,0.5480225988700564,0.5424755919649871,TRUE,0.5195694716242661
21017F101,house072,791,250,261,0,0.4892367906066536,0.5424755919649871,FALSE,0.6460176991150443
21017F102,house072,941,296,302,0,0.49498327759197325,0.5424755919649871,FALSE,0.6354941551540914
21017F103,house072,509,119,187,0,0.3888888888888889,0.5424755919649871,FALSE,0.6011787819253438
21017G101,house072,1039,302,345,0,0.4667697063369397,0.5424755919649871,FALSE,0.6227141482194418
21017G102,house072,1140,319,283,0,0.5299003322259136,0.5424755919649871,FALSE,0.5280701754385965
21017H101,house072,1042,312,332,0,0.484472049689441,0.5424755919649871,FALSE,0.6180422264875239
21017H102,house072,1110,389,141,0,0.7339622641509433,0.5424755919649871,TRUE,0.4774774774774775
21019A101,house100,1449,304,207,0,0.5949119373776908,0.5043787629994526,TRUE,0.3526570048309179
21019A107,house100,1238,261,386,0,0.4034003091190108,0.5043787629994526,FALSE,0.5226171243941842
21019A108,house100,1544,295,518,0,0.3628536285362854,0.5043787629994526,FALSE,0.5265544041450777
21019A109,house100,1208,247,423,0,0.3686567164179104,0.5043787629994526,FALSE,0.554635761589404
21019A110,house100,1073,231,193,0,0.5448113207547169,0.5043787629994526,TRUE,0.3951537744641193
21019A111,house100,762,204,166,0,0.5513513513513514,0.5043787629994526,TRUE,0.48556430446194226
21019A113,house100,721,206,200,0,0.5073891625615764,0.5043787629994526,TRUE,0.5631067961165048
21019A114,house100,457,77,47,0,0.6209677419354839,0.5043787629994526,TRUE,0.2713347921225383
21019A115,house100,950,255,177,0,0.5902777777777778,0.5043787629994526,TRUE,0.45473684210526316
21019A116,house100,707,230,144,0,0.6149732620320856,0.5043787629994526,TRUE,0.5289957567185289
21019A118,house100,1252,210,525,0,0.2857142857142857,0.5043787629994526,FALSE,0.5870607028753994
21019A119,house100,830,148,253,0,0.3690773067331671,0.5043787629994526,FALSE,0.4831325301204819
21019A121,house100,772,166,242,0,0.4068627450980392,0.5043787629994526,FALSE,0.5284974093264249
21019A122,house100,15,3,6,0,0.3333333333333333,0.5043787629994526,FALSE,0.6
21019B101,house100,1108,191,145,0,0.5684523809523809,0.5043787629994526,TRUE,0.30324909747292417
21019B102,house100,1088,243,156,0,0.6090225563909775,0.5043787629994526,TRUE,0.36672794117647056
21019B103,house100,973,195,153,0,0.5603448275862069,0.5043787629994526,TRUE,0.35765673175745116
21019B105,house100,1036,186,136,0,0.577639751552795,0.5043787629994526,TRUE,0.3108108108108108
21019B106,house100,862,225,175,0,0.5625,0.5043787629994526,TRUE,0.46403712296983757
21019B107,house100,495,176,125,0,0.584717607973422,0.5043787629994526,TRUE,0.6080808080808081
21019B108,house100,719,231,168,0,0.5789473684210527,0.5043787629994526,TRUE,0.5549374130737135
21019B109,house100,1082,248,195,0,0.5598194130925508,0.5043787629994526,TRUE,0.40942698706099817
21019B110,house100,967,289,182,0,0.613588110403397,0.5043787629994526,TRUE,0.4870734229576008
21019B114,house100,853,250,143,0,0.6361323155216285,0.5043787629994526,TRUE,0.46072684642438455
21019B115,house100,1105,312,237,0,0.5683060109289617,0.5043787629994526,TRUE,0.4968325791855204
21019B116,house100,735,208,156,0,0.5714285714285714,0.5043787629994526,TRUE,0.49523809523809526
21019B117,house100,542,173,145,0,0.5440251572327044,0.5043787629994526,TRUE,0.5867158671586716
21019B118,house100,654,152,167,0,0.47648902821316613,0.5043787629994526,FALSE,0.4877675840978593
21019B119,house100,718,185,198,0,0.4830287206266319,0.5043787629994526,FALSE,0.5334261838440112
21019B121,house100,765,213,200,0,0.5157384987893463,0.5043787629994526,TRUE,0.5398692810457516
21019C102,house100,750,167,205,0,0.4489247311827957,0.5043787629994526,FALSE,0.496
21019C103,house098,680,142,173,0,0.4507936507936508,0.4588773205530766,FALSE,0.4632352941176471
21019C104,house098,1041,180,293,0,0.38054968287526425,0.4588773205530766,FALSE,0.4543707973102786
21019C105,house100,853,243,183,0,0.5704225352112676,0.5043787629994526,TRUE,0.49941383352872215
21019C106,house100,846,208,208,0,0.5,0.5043787629994526,FALSE,0.491725768321513
21019C107,house100,683,160,135,0,0.5423728813559322,0.5043787629994526,TRUE,0.43191800878477304
21019C108,house100,831,198,173,0,0.5336927223719676,0.5043787629994526,TRUE,0.4464500601684717
21019C109,house100,553,125,96,0,0.5656108597285068,0.5043787629994526,TRUE,0.3996383363471971
21019C110,house100,8,3,0,0,1,0.5043787629994526,TRUE,0.375
21019C111,house100,224,66,61,0,0.5196850393700787,0.5043787629994526,TRUE,0.5669642857142857
21019C112,house098,0,211,226,0,0.482837528604119,0.4588773205530766,TRUE,NA
21019C113,house098,1731,217,279,0,0.4375,0.4588773205530766,FALSE,0.28653957250144424
21019C114,house100,988,196,284,0,0.4083333333333333,0.5043787629994526,FALSE,0.48582995951417
21019C115,house100,1224,302,319,0,0.4863123993558776,0.5043787629994526,FALSE,0.5073529411764706
21019C116,house100,1008,224,257,0,0.4656964656964657,0.5043787629994526,FALSE,0.4771825396825397
21019C117,house100,635,152,216,0,0.41304347826086957,0.5043787629994526,FALSE,0.5795275590551181
21021A101,house054,821,142,366,0,0.2795275590551181,0.33126458731169106,FALSE,0.6187576126674786
21021A102,house054,947,216,391,0,0.35584843492586493,0.33126458731169106,TRUE,0.6409714889123548
21021A103,house054,519,74,223,0,0.24915824915824916,0.33126458731169106,FALSE,0.5722543352601156
21021A104,house054,870,122,403,0,0.23238095238095238,0.33126458731169106,FALSE,0.603448275862069
21021A105,house054,256,53,112,0,0.3212121212121212,0.33126458731169106,FALSE,0.64453125
21021B101,house054,329,58,160,0,0.26605504587155965,0.33126458731169106,FALSE,0.662613981762918
21021B102,house054,813,147,311,0,0.32096069868995636,0.33126458731169106,FALSE,0.5633456334563346
21021B103,house054,1386,306,485,0,0.3868520859671302,0.33126458731169106,TRUE,0.5707070707070707
21021B104,house054,954,168,326,0,0.340080971659919,0.33126458731169106,TRUE,0.5178197064989518
21021C101,house054,1026,252,282,0,0.47191011235955055,0.33126458731169106,TRUE,0.52046783625731
21021C102,house054,1139,261,293,0,0.4711191335740072,0.33126458731169106,TRUE,0.4863915715539947
21021C103,house054,491,119,127,0,0.483739837398374,0.33126458731169106,TRUE,0.5010183299389002
21021C104,house054,859,246,137,0,0.6422976501305483,0.33126458731169106,TRUE,0.4458672875436554
21021D101,house054,1217,324,369,0,0.4675324675324675,0.33126458731169106,TRUE,0.5694330320460148
21021D102,house054,1259,260,449,0,0.36671368124118475,0.33126458731169106,TRUE,0.5631453534551231
21021D103,house054,1127,255,446,0,0.3637660485021398,0.33126458731169106,TRUE,0.6220053238686779
21021E101,house054,836,265,244,0,0.5206286836935167,0.33126458731169106,TRUE,0.6088516746411483
21021E102,house054,838,247,221,0,0.5277777777777778,0.33126458731169106,TRUE,0.5584725536992841
21021E103,house054,624,169,114,0,0.5971731448763251,0.33126458731169106,TRUE,0.453525641025641
21021E104,house054,879,292,113,0,0.7209876543209877,0.33126458731169106,TRUE,0.46075085324232085
21021F101,house054,859,215,193,0,0.5269607843137255,0.33126458731169106,TRUE,0.47497089639115253
21021F102,house054,682,212,248,0,0.4608695652173913,0.33126458731169106,TRUE,0.6744868035190615
21021F103,house054,1136,219,393,0,0.35784313725490197,0.33126458731169106,TRUE,0.5387323943661971
21021F104,house054,835,199,244,0,0.4492099322799097,0.33126458731169106,TRUE,0.5305389221556887
21021F105,house054,539,166,177,0,0.4839650145772595,0.33126458731169106,TRUE,0.6363636363636364
21029A101,house049,274,70,71,0,0.49645390070921985,0.4957901554404145,TRUE,0.5145985401459854
21029A104,house049,709,278,230,0,0.547244094488189,0.4957901554404145,TRUE,0.7165021156558533
21029A110,house049,142,44,49,0,0.4731182795698925,0.4957901554404145,FALSE,0.6549295774647887
21029A111,house049,1676,344,322,0,0.5165165165165165,0.4957901554404145,TRUE,0.39737470167064437
21029A113,house049,1249,357,337,0,0.5144092219020173,0.4957901554404145,TRUE,0.55564451561249
21029B101,house049,458,141,123,0,0.5340909090909091,0.4957901554404145,TRUE,0.5764192139737991
21029B102,house049,1218,402,390,0,0.5075757575757576,0.4957901554404145,TRUE,0.6502463054187192
21029B104,house049,1696,540,570,0,0.4864864864864865,0.4957901554404145,FALSE,0.65448113207547165
21029B109,house053,1780,311,861,0,0.26535836177474403,0.275767395805203,FALSE,0.6584269662921348
21029B110,house049,1782,500,508,0,0.49603174603174605,0.4957901554404145,TRUE,0.5656565656565656
21029B111,house049,1344,448,472,0,0.48695652173913045,0.4957901554404145,FALSE,0.6845238095238095
21029B112,house053,699,105,306,0,0.25547445255474455,0.275767395805203,FALSE,0.5879828326180258
21029C102,house049,1213,334,292,0,0.5335463258785943,0.4957901554404145,TRUE,0.516075845012366
21029C103,house049,1369,439,444,0,0.4971687429218573,0.4957901554404145,TRUE,0.6449963476990505
21029C104,house049,1006,300,295,0,0.5042016806722689,0.4957901554404145,TRUE,0.5914512922465208
21029C105,house049,868,283,255,0,0.5260223048327137,0.4957901554404145,TRUE,0.619815668202765
21029C106,house049,1122,289,273,0,0.5142348754448398,0.4957901554404145,TRUE,0.5008912655971479
21029C107,house049,1662,477,490,0,0.4932781799379524,0.4957901554404145,FALSE,0.5818291215403129
21029C108,house049,1174,401,376,0,0.5160875160875161,0.4957901554404145,TRUE,0.661839863713799
21029C109,house049,1063,291,440,0,0.39808481532147744,0.4957901554404145,FALSE,0.6876763875823142
21029C111,house049,335,113,105,0,0.518348623853211,0.4957901554404145,TRUE,0.6507462686567164
21029C112,house049,889,242,215,0,0.5295404814004376,0.4957901554404145,TRUE,0.5140607424071991
21029D101,house049,631,172,132,0,0.5657894736842105,0.4957901554404145,TRUE,0.48177496038034867
21029D102,house049,1117,371,312,0,0.5431918008784773,0.4957901554404145,TRUE,0.6114592658907789
21029D103,house049,1187,369,364,0,0.5034106412005457,0.4957901554404145,TRUE,0.6175231676495366
21029D104,house049,801,190,215,0,0.4691358024691358,0.4957901554404145,FALSE,0.5056179775280899
21029D105,house049,1653,433,617,0,0.4123809523809524,0.4957901554404145,FALSE,0.6352087114337568
21029D106,house049,1398,355,442,0,0.4454203262233375,0.4957901554404145,FALSE,0.5701001430615165
21029D111,house049,1090,303,241,0,0.5569852941176471,0.4957901554404145,TRUE,0.4990825688073395
21029D113,house049,731,160,235,0,0.4050632911392405,0.4957901554404145,FALSE,0.5403556771545828
21029D114,house049,584,135,136,0,0.4981549815498155,0.4957901554404145,TRUE,0.464041095890411
21035A101,house005,1351,306,267,0,0.5340314136125655,0.30883903026652615,TRUE,0.4241302738712065
21035A102,house005,1086,150,126,0,0.5434782608695652,0.30883903026652615,TRUE,0.2541436464088398
21035A103,house005,2068,270,824,0,0.24680073126142596,0.30883903026652615,FALSE,0.5290135396518375
21035A104,house005,768,74,355,0,0.17249417249417248,0.30883903026652615,FALSE,0.55859375
21035A105,house005,764,114,311,0,0.26823529411764707,0.30883903026652615,FALSE,0.556282722513089
21035A106,house005,880,110,374,0,0.22727272727272727,0.30883903026652615,FALSE,0.55
21035B101,house005,1050,204,257,0,0.44251626898047725,0.30883903026652615,TRUE,0.439047619047619
21035B103,house005,955,136,332,0,0.2905982905982906,0.30883903026652615,FALSE,0.4900523560209424
21035B104,house005,728,88,294,0,0.23036649214659685,0.30883903026652615,FALSE,0.5247252747252747
21035B105,house005,1117,232,296,0,0.4393939393939394,0.30883903026652615,TRUE,0.4726947179946285
21035B107,house005,749,112,332,0,0.25225225225225223,0.30883903026652615,FALSE,0.5927903871829105
21035B108,house005,606,97,205,0,0.3211920529801324,0.30883903026652615,TRUE,0.49834983498349833
21035B109,house005,1396,310,288,0,0.5183946488294314,0.30883903026652615,TRUE,0.4283667621776504
21035C101,house005,1161,196,404,0,0.32666666666666666,0.30883903026652615,TRUE,0.5167958656330749
21035C102,house005,1776,276,816,0,0.25274725274725274,0.30883903026652615,FALSE,0.6148648648648649
21035C103,house005,801,123,311,0,0.2834101382488479,0.30883903026652615,FALSE,0.5418227215980025
21035C104,house005,756,107,351,0,0.2336244541484716,0.30883903026652615,FALSE,0.6058201058201058
21035C105,house005,778,200,294,0,0.4048582995951417,0.30883903026652615,TRUE,0.6349614395886889
21035C106,house005,820,170,302,0,0.3601694915254237,0.30883903026652615,TRUE,0.5756097560975609
21035C107,house005,495,92,186,0,0.33093525179856115,0.30883903026652615,TRUE,0.5616161616161616
21035C108,house005,843,130,328,0,0.2838427947598253,0.30883903026652615,FALSE,0.5432977461447213
21035C109,house005,675,150,285,0,0.3448275862068966,0.30883903026652615,TRUE,0.6444444444444445
21035C110,house005,348,58,173,0,0.2510822510822511,0.30883903026652615,FALSE,0.6637931034482759
21035D102,house005,983,115,498,0,0.18760195758564438,0.30883903026652615,FALSE,0.6236012207527976
21035D103,house005,736,126,332,0,0.27510917030567683,0.30883903026652615,FALSE,0.6222826086956522
21035D104,house005,622,97,298,0,0.24556962025316456,0.30883903026652615,FALSE,0.635048231511254
21035D105,house005,1846,289,753,0,0.27735124760076774,0.30883903026652615,FALSE,0.5644637053087758
21035D106,house005,523,69,275,0,0.2005813953488372,0.30883903026652615,FALSE,0.6577437858508605
21035D108,house005,1985,287,310,0,0.4807370184254606,0.30883903026652615,TRUE,0.30075566750629723
21039A101,house001,647,100,257,0,0.2801120448179272,0.2980158928482183,FALSE,0.5517774343122102
21039A102,house001,643,116,254,0,0.31351351351351353,0.2980158928482183,TRUE,0.5754276827371695
21039B101,house001,938,138,491,0,0.21939586645468998,0.2980158928482183,FALSE,0.6705756929637526
21039B102,house001,420,53,209,0,0.20229007633587787,0.2980158928482183,FALSE,0.6238095238095238
21039C101,house001,598,125,249,0,0.3342245989304813,0.2980158928482183,TRUE,0.6254180602006689
21039C102,house001,753,133,281,0,0.321256038647343,0.2980158928482183,TRUE,0.549800796812749
21043A101,house096,1080,260,300,0,0.4642857142857143,0.4195370197976789,TRUE,0.5185185185185185
21043A102,house096,518,128,149,0,0.4620938628158845,0.4195370197976789,TRUE,0.5347490347490348
21043A103,house096,592,106,174,0,0.37857142857142856,0.4195370197976789,FALSE,0.47297297297297297
21043A104,house096,654,167,133,0,0.5566666666666666,0.4195370197976789,TRUE,0.45871559633027525
21043A105,house096,1295,256,259,0,0.4970873786407767,0.4195370197976789,TRUE,0.39768339768339767
21043B101,house096,1071,244,257,0,0.4870259481037924,0.4195370197976789,TRUE,0.4677871148459384
21043B102,house096,562,122,163,0,0.4280701754385965,0.4195370197976789,TRUE,0.5071174377224199
21043B103,house096,848,217,221,0,0.4954337899543379,0.4195370197976789,TRUE,0.5165094339622641
21043B104,house096,999,212,240,0,0.4690265486725664,0.4195370197976789,TRUE,0.45245245245245247
21043B105,house096,700,194,178,0,0.521505376344086,0.4195370197976789,TRUE,0.5314285714285715
21043C101,house096,1448,342,333,0,0.5066666666666667,0.4195370197976789,TRUE,0.4661602209944751
21043C102,house096,228,55,59,0,0.4824561403508772,0.4195370197976789,TRUE,0.5
21043C103,house096,1048,256,236,0,0.5203252032520326,0.4195370197976789,TRUE,0.46946564885496184
21043C104,house096,912,257,230,0,0.5277207392197125,0.4195370197976789,TRUE,0.5339912280701754
21043D101,house096,594,114,155,0,0.42379182156133827,0.4195370197976789,TRUE,0.45286195286195285
21043D102,house096,294,47,88,0,0.34814814814814815,0.4195370197976789,FALSE,0.45918367346938777
21043D103,house096,613,124,145,0,0.46096654275092935,0.4195370197976789,TRUE,0.43882544861337686
21043D104,house096,559,115,129,0,0.4713114754098361,0.4195370197976789,TRUE,0.4364937388193202
21043D105,house096,315,70,79,0,0.4697986577181208,0.4195370197976789,TRUE,0.473015873015873
21043D106,house096,587,157,181,0,0.46449704142011833,0.4195370197976789,TRUE,0.575809199318569
21043D107,house096,742,169,165,0,0.5059880239520959,0.4195370197976789,TRUE,0.4501347708894879
21043E101,house096,444,91,127,0,0.41743119266055045,0.4195370197976789,FALSE,0.49099099099099097
21043E102,house096,819,163,225,0,0.42010309278350516,0.4195370197976789,TRUE,0.47374847374847373
21043E103,house096,670,147,228,0,0.392,0.4195370197976789,FALSE,0.5597014925373134
21043E104,house096,1018,208,290,0,0.41767068273092367,0.4195370197976789,FALSE,0.48919449901768175
21043E105,house096,1005,170,285,0,0.37362637362637363,0.4195370197976789,FALSE,0.4527363184079602
21045A101,house054,862,68,401,0,0.14498933901918976,0.33126458731169106,FALSE,0.5440835266821346
21045A102,house054,507,36,241,0,0.1299638989169675,0.33126458731169106,FALSE,0.5463510848126233
21045A103,house054,819,67,391,0,0.1462882096069869,0.33126458731169106,FALSE,0.5592185592185592
21045A104,house054,430,19,174,0,0.09844559585492228,0.33126458731169106,FALSE,0.44883720930232557
21045B101,house054,712,68,327,0,0.17215189873417722,0.33126458731169106,FALSE,0.5547752808988764
21045B102,house054,1442,74,693,0,0.09647979139504563,0.33126458731169106,FALSE,0.5319001386962552
21045B103,house054,560,59,212,0,0.2177121771217712,0.33126458731169106,FALSE,0.48392857142857143
21045C101,house054,655,85,280,0,0.2328767123287671,0.33126458731169106,FALSE,0.5572519083969466
21045C102,house054,1166,70,549,0,0.11308562197092084,0.33126458731169106,FALSE,0.5308747855917667
21045C103,house054,552,31,271,0,0.10264900662251655,0.33126458731169106,FALSE,0.5471014492753623
21045C104,house054,542,54,213,0,0.20224719101123595,0.33126458731169106,FALSE,0.492619926199262
21045D101,house054,871,46,456,0,0.09163346613545817,0.33126458731169106,FALSE,0.5763490241102182
21045D102,house054,516,60,199,0,0.23166023166023167,0.33126458731169106,FALSE,0.501937984496124
21045D103,house054,890,71,415,0,0.14609053497942387,0.33126458731169106,FALSE,0.5460674157303371
21045D104,house054,281,26,118,0,0.18055555555555555,0.33126458731169106,FALSE,0.5124555160142349
21047A101,house008,482,140,36,0,0.7954545454545454,0.4813091482649842,TRUE,0.3651452282157676
21047A102,house008,789,298,8,0,0.9738562091503268,0.4813091482649842,TRUE,0.38783269961977185
21047A103,house008,1252,477,25,0,0.950199203187251,0.4813091482649842,TRUE,0.4009584664536741
21047A104,house008,1275,289,191,0,0.6020833333333333,0.4813091482649842,TRUE,0.3764705882352941
21047A105,house008,622,203,65,0,0.7574626865671642,0.4813091482649842,TRUE,0.43086816720257237
21047B101,house008,1828,472,282,0,0.6259946949602122,0.4813091482649842,TRUE,0.412472647702407
21047B102,house008,1615,478,336,0,0.5872235872235873,0.4813091482649842,TRUE,0.5040247678018576
21047C101,house008,692,157,183,0,0.46176470588235297,0.4813091482649842,FALSE,0.4913294797687861
21047C102,house008,627,186,49,0,0.7914893617021277,0.4813091482649842,TRUE,0.3748006379585327
21047C103,house008,700,155,205,0,0.4305555555555556,0.4813091482649842,FALSE,0.5142857142857142
21047D101,house008,1045,201,359,0,0.35892857142857143,0.4813091482649842,FALSE,0.5358851674641149
21047D103,house008,853,162,366,0,0.3068181818181818,0.4813091482649842,FALSE,0.6189917936694022
21047D105,house008,428,59,183,0,0.24380165289256198,0.4813091482649842,FALSE,0.5654205607476636
21047D106,house008,349,53,181,0,0.2264957264957265,0.4813091482649842,FALSE,0.670487106017192
21047D107,house008,1433,322,467,0,0.40811153358681873,0.4813091482649842,FALSE,0.5505931612002791
21047E101,house008,1151,268,150,0,0.6411483253588517,0.4813091482649842,TRUE,0.3631624674196351
21047E102,house008,1710,292,347,0,0.4569640062597809,0.4813091482649842,FALSE,0.3736842105263158
21047E103,house008,1332,274,452,0,0.3774104683195592,0.4813091482649842,FALSE,0.545045045045045
21047E104,house008,849,200,265,0,0.43010752688172044,0.4813091482649842,FALSE,0.5477031802120141
21047E105,house008,759,142,209,0,0.4045584045584046,0.4813091482649842,FALSE,0.4624505928853755
21047G105,house008,2801,86,149,0,0.3659574468085106,0.4813091482649842,FALSE,0.08389860764012852
21049A101,house073,1470,370,628,0,0.37074148296593185,0.39598917714467613,FALSE,0.6789115646258503
21049A102,house073,907,225,350,0,0.391304347826087,0.39598917714467613,FALSE,0.6339581036383682
21049A103,house073,1092,311,355,0,0.466966966966967,0.39598917714467613,TRUE,0.6098901098901099
21049A104,house073,1225,313,515,0,0.3780193236714976,0.39598917714467613,FALSE,0.6759183673469388
21049B101,house073,936,226,390,0,0.36688311688311687,0.39598917714467613,FALSE,0.6581196581196581
21049B102,house073,1308,346,487,0,0.41536614645858344,0.39598917714467613,TRUE,0.6368501529051988
21049B103,house073,798,129,191,0,0.403125,0.39598917714467613,TRUE,0.40100250626566414
21049B104,house073,939,169,344,0,0.32943469785575047,0.39598917714467613,FALSE,0.5463258785942492
21049B105,house073,966,222,362,0,0.3801369863013699,0.39598917714467613,FALSE,0.6045548654244306
21049C101,house073,1153,255,444,0,0.3648068669527897,0.39598917714467613,FALSE,0.606244579358196
21049C102,house073,1110,252,343,0,0.4235294117647059,0.39598917714467613,TRUE,0.536036036036036
21049C103,house073,1324,284,528,0,0.3497536945812808,0.39598917714467613,FALSE,0.6132930513595166
21049C104,house073,1185,249,497,0,0.33378016085790885,0.39598917714467613,FALSE,0.6295358649789029
21049D101,house073,539,62,92,0,0.4025974025974026,0.39598917714467613,TRUE,0.2857142857142857
21049D102,house073,2044,376,492,0,0.43317972350230416,0.39598917714467613,TRUE,0.4246575342465753
21049D103,house073,1136,201,364,0,0.35575221238938054,0.39598917714467613,FALSE,0.49735915492957744
21049D104,house073,1169,300,354,0,0.45871559633027525,0.39598917714467613,TRUE,0.5594525235243798
21049E101,house073,642,168,244,0,0.4077669902912621,0.39598917714467613,TRUE,0.6417445482866043
21049E102,house073,2249,476,764,0,0.38387096774193546,0.39598917714467613,FALSE,0.5513561582925744
21049E103,house073,642,151,226,0,0.4005305039787798,0.39598917714467613,TRUE,0.5872274143302181
21049F101,house073,599,177,73,0,0.708,0.39598917714467613,TRUE,0.41736227045075125
21049F102,house073,592,108,122,0,0.46956521739130436,0.39598917714467613,TRUE,0.3885135135135135
21049F103,house073,1176,244,329,0,0.4258289703315881,0.39598917714467613,TRUE,0.4872448979591837
21049F104,house073,602,173,41,0,0.8084112149532711,0.39598917714467613,TRUE,0.3554817275747508
21049F105,house073,1148,225,286,0,0.44031311154598823,0.39598917714467613,TRUE,0.4451219512195122
21049F106,house073,568,158,178,0,0.47023809523809523,0.39598917714467613,TRUE,0.5915492957746479
21059A101,house013,659,170,141,0,0.5466237942122186,0.4920501084076126,TRUE,0.47192716236722304
21059A102,house013,790,171,152,0,0.5294117647058824,0.4920501084076126,TRUE,0.4088607594936709
21059A103,house013,1238,255,210,0,0.5483870967741935,0.4920501084076126,TRUE,0.3756058158319871
21059A104,house013,1188,309,276,0,0.5282051282051282,0.4920501084076126,TRUE,0.49242424242424243
21059A105,house013,965,271,402,0,0.4026745913818722,0.4920501084076126,FALSE,0.6974093264248704
21059A106,house013,981,230,190,0,0.5476190476190477,0.4920501084076126,TRUE,0.42813455657492355
21059A107,house013,677,165,79,0,0.6762295081967213,0.4920501084076126,TRUE,0.3604135893648449
21059A108,house013,461,116,194,0,0.3741935483870968,0.4920501084076126,FALSE,0.6724511930585684
21059A109,house013,909,249,179,0,0.5817757009345794,0.4920501084076126,TRUE,0.47084708470847086
21059A110,house007,682,207,220,0,0.4847775175644028,0.37012273747552416,TRUE,0.626099706744868
21059A111,house007,1217,220,418,0,0.3448275862068966,0.37012273747552416,FALSE,0.524239934264585
21059A112,house013,791,264,90,0,0.7457627118644068,0.4920501084076126,TRUE,0.4475347661188369
21059A113,house013,563,137,112,0,0.5502008032128514,0.4920501084076126,TRUE,0.4422735346358792
21059A114,house013,1101,281,156,0,0.6430205949656751,0.4920501084076126,TRUE,0.39691189827429607
21059A115,house007,792,189,411,0,0.315,0.37012273747552416,FALSE,0.7575757575757576
21059A116,house013,1030,250,320,0,0.43859649122807015,0.4920501084076126,FALSE,0.5533980582524272
21059A118,house013,679,161,106,0,0.602996254681648,0.4920501084076126,TRUE,0.39322533136966126
21059A119,house013,1004,225,175,0,0.5625,0.4920501084076126,TRUE,0.398406374501992
21059A120,house013,929,230,227,0,0.5032822757111597,0.4920501084076126,TRUE,0.49192680301399355
21059A121,house013,705,168,211,0,0.44327176781002636,0.4920501084076126,FALSE,0.5375886524822695
21059A122,house013,394,127,103,0,0.5521739130434783,0.4920501084076126,TRUE,0.583756345177665
21059A123,house013,680,175,180,0,0.49295774647887325,0.4920501084076126,TRUE,0.5220588235294118
21059A124,house013,931,258,320,0,0.4463667820069204,0.4920501084076126,FALSE,0.6208378088077336
21059A125,house013,569,143,240,0,0.3733681462140992,0.4920501084076126,FALSE,0.6731107205623902
21059A126,house013,792,202,251,0,0.445916114790287,0.4920501084076126,FALSE,0.571969696969697
21059A127,house013,735,184,286,0,0.39148936170212767,0.4920501084076126,FALSE,0.6394557823129252
21059A128,house013,626,189,205,0,0.4796954314720812,0.4920501084076126,FALSE,0.6293929712460063
21059A129,house013,595,182,203,0,0.4727272727272727,0.4920501084076126,FALSE,0.6470588235294118
21059A130,house013,762,217,191,0,0.5318627450980392,0.4920501084076126,TRUE,0.5354330708661418
21059A131,house013,575,158,183,0,0.4633431085043988,0.4920501084076126,FALSE,0.5930434782608696
21059A132,house013,866,235,292,0,0.4459203036053131,0.4920501084076126,FALSE,0.6085450346420324
21059A133,house013,606,164,227,0,0.4194373401534527,0.4920501084076126,FALSE,0.6452145214521452
21059A134,house013,781,205,302,0,0.40433925049309666,0.4920501084076126,FALSE,0.649167733674776
21059A135,house013,543,145,136,0,0.5160142348754448,0.4920501084076126,TRUE,0.5174953959484346
